MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1007034027151,18.774,0.175,94.31980,-7.80825,56008.11160,0
1007034027151,19.184,0.213,94.31957,-7.80852,56008.12073,0
1007034027151,19.237,0.219,94.31944,-7.80865,56008.12979,0
1007034027151,18.785,0.176,94.31972,-7.80846,56008.13888,0
1007034027176,17.188,0.099,94.31563,-7.81110,54830.27443,0
1007034027176,17.158,0.098,94.31571,-7.81113,54830.27983,0
1007034027176,17.210,0.100,94.31564,-7.81109,54830.28523,0
1007034027176,17.217,0.100,94.31559,-7.81111,54830.29053,0
1007034027176,17.180,0.099,94.31574,-7.81109,54830.29593,0
1007034027176,17.274,0.110,94.31555,-7.81114,54527.21398,0
1007034027176,17.084,0.104,94.31564,-7.81094,54527.22118,0
1007034027176,17.280,0.108,94.31565,-7.81110,54527.22838,0
1007034027176,17.204,0.108,94.31563,-7.81100,54527.23557,0
1007034027176,17.233,0.108,94.31564,-7.81110,54794.44231,0
1007034027176,17.204,0.112,94.31558,-7.81108,54794.44623,0
1007034027176,17.374,0.120,94.31556,-7.81112,54794.45014,0
1007034027176,17.206,0.112,94.31559,-7.81106,54794.45407,0
1007034027176,17.170,0.108,94.31547,-7.81117,54794.45801,0
1007034027176,17.267,0.095,94.31563,-7.81117,55157.43709,0
1007034027176,17.244,0.095,94.31559,-7.81106,55157.44256,0
1007034027176,17.190,0.093,94.31565,-7.81106,55157.44802,0
1007034027176,17.224,0.096,94.31557,-7.81109,55157.45356,0
1007034027176,17.206,0.094,94.31558,-7.81113,55157.45913,0
1007034027176,17.171,0.095,94.31566,-7.81108,55517.32235,0
1007034027176,17.261,0.098,94.31569,-7.81114,55517.33275,0
1007034027176,17.244,0.097,94.31569,-7.81116,55517.33797,0
1007034027176,17.172,0.094,94.31570,-7.81109,55599.19135,0
1007034027176,17.261,0.097,94.31568,-7.81097,55599.19764,0
1007034027176,17.233,0.096,94.31565,-7.81116,55599.20394,0
1007034027176,17.221,0.095,94.31563,-7.81115,55599.21019,0
1007034027176,17.218,0.094,94.31557,-7.81116,55889.40125,0
1007034027176,17.270,0.095,94.31563,-7.81124,55889.40906,0
1007034027176,17.210,0.094,94.31560,-7.81116,55889.41701,0
1007034027176,17.137,0.092,94.31557,-7.81111,55889.42493,0
1007034027176,17.299,0.097,94.31560,-7.81112,55922.27177,0
1007034027176,17.210,0.094,94.31560,-7.81116,55922.27788,0
1007034027176,17.343,0.098,94.31558,-7.81111,55922.28409,0
1007034027176,17.140,0.092,94.31560,-7.81109,55922.29031,0
1007034027176,17.135,0.093,94.31560,-7.81112,55979.15790,0
1007034027176,17.126,0.093,94.31559,-7.81111,55979.16465,0
1007034027176,17.202,0.095,94.31560,-7.81111,55979.17136,0
1007034027176,17.245,0.097,94.31550,-7.81105,55979.17810,0
1007034027176,17.176,0.094,94.31567,-7.81110,56008.11160,0
1007034027176,17.212,0.095,94.31551,-7.81115,56008.12073,0
1007034027176,17.132,0.093,94.31558,-7.81109,56008.12979,0
1007034027176,17.295,0.098,94.31551,-7.81117,56008.13888,0
1007034027181,19.658,0.294,94.34050,-7.80617,54830.29593,0
1007034027181,20.263,0.464,94.33996,-7.80610,54794.44231,0
1007034027181,19.920,0.312,94.34048,-7.80580,55599.19135,0
1007034027181,19.744,0.285,94.34000,-7.80583,55599.19764,0
1007034027181,19.790,0.290,94.34032,-7.80600,55599.20394,0
1007034027181,19.921,0.313,94.34018,-7.80634,55599.21019,0
1007034027364,17.964,0.131,94.30494,-7.80511,54830.27443,0
1007034027364,18.125,0.140,94.30495,-7.80516,54830.27983,0
1007034027364,17.957,0.131,94.30497,-7.80514,54830.28523,0
1007034027364,18.083,0.138,94.30497,-7.80514,54830.29053,0
1007034027364,18.151,0.142,94.30493,-7.80520,54830.29593,0
1007034027364,18.131,0.156,94.30480,-7.80507,54527.21398,0
1007034027364,18.321,0.170,94.30517,-7.80518,54527.22118,0
1007034027364,18.019,0.144,94.30483,-7.80506,54527.22838,0
1007034027364,17.980,0.147,94.30487,-7.80541,54527.23557,0
1007034027364,18.256,0.163,94.30494,-7.80514,54794.44231,0
1007034027364,18.146,0.165,94.30493,-7.80511,54794.44623,0
1007034027364,18.072,0.161,94.30494,-7.80515,54794.45014,0
1007034027364,17.881,0.146,94.30495,-7.80521,54794.45407,0
1007034027364,17.918,0.144,94.30472,-7.80517,54794.45801,0
1007034027364,18.111,0.129,94.30494,-7.80513,55157.43709,0
1007034027364,18.178,0.133,94.30485,-7.80521,55157.44256,0
1007034027364,18.221,0.135,94.30481,-7.80505,55157.44802,0
1007034027364,18.107,0.133,94.30499,-7.80506,55157.45356,0
1007034027364,18.184,0.133,94.30497,-7.80523,55157.45913,0
1007034027364,18.216,0.139,94.30488,-7.80520,55517.32235,0
1007034027364,18.051,0.130,94.30501,-7.80513,55517.33275,0
1007034027364,18.060,0.130,94.30502,-7.80510,55517.33797,0
1007034027364,18.215,0.137,94.30493,-7.80512,55599.19135,0
1007034027364,18.425,0.150,94.30492,-7.80511,55599.19764,0
1007034027364,18.061,0.128,94.30493,-7.80507,55599.20394,0
1007034027364,18.147,0.133,94.30492,-7.80510,55599.21019,0
1007034027364,18.249,0.137,94.30482,-7.80515,55889.40125,0
1007034027364,18.240,0.136,94.30475,-7.80514,55889.40906,0
1007034027364,18.016,0.124,94.30504,-7.80503,55889.41701,0
1007034027364,18.167,0.132,94.30488,-7.80527,55889.42493,0
1007034027364,18.271,0.139,94.30486,-7.80509,55922.27177,0
1007034027364,18.312,0.141,94.30495,-7.80513,55922.27788,0
1007034027364,18.259,0.138,94.30492,-7.80515,55922.28409,0
1007034027364,18.137,0.131,94.30497,-7.80525,55922.29031,0
1007034027364,18.150,0.134,94.30501,-7.80510,55979.15790,0
1007034027364,18.107,0.131,94.30491,-7.80507,55979.16465,0
1007034027364,18.133,0.133,94.30483,-7.80516,55979.17136,0
1007034027364,18.119,0.132,94.30477,-7.80504,55979.17810,0
1007034027364,18.151,0.133,94.30476,-7.80522,56008.11160,0
1007034027364,18.151,0.133,94.30491,-7.80516,56008.12073,0
1007034027364,17.926,0.122,94.30498,-7.80507,56008.12979,0
1007034027364,18.076,0.129,94.30485,-7.80520,56008.13888,0
1007034027389,19.530,0.274,94.31121,-7.80296,54830.27443,0
1007034027389,19.315,0.245,94.31137,-7.80307,54830.28523,0
1007034027389,19.381,0.254,94.31114,-7.80302,54830.29053,0
1007034027389,19.391,0.231,94.31145,-7.80289,55157.43709,0
1007034027389,19.491,0.243,94.31144,-7.80291,55157.44256,0
1007034027389,19.895,0.302,94.31131,-7.80282,55157.44802,0
1007034027389,19.862,0.297,94.31161,-7.80274,55157.45913,0
1007034027389,19.648,0.275,94.30934,-7.80304,55517.33275,0
1007034027389,19.537,0.255,94.31129,-7.80303,55599.19135,0
1007034027389,19.835,0.300,94.31157,-7.80278,55599.19764,0
1007034027389,19.756,0.285,94.31128,-7.80276,55599.20394,0
1007034027389,19.759,0.280,94.31147,-7.80319,55889.40125,0
1007034027389,20.100,0.335,94.31133,-7.80313,55889.40906,0
1007034027389,19.474,0.243,94.31137,-7.80281,55922.27177,0
1007034027389,19.097,0.201,94.31070,-7.80298,55922.27788,0
1007034027389,19.828,0.293,94.31139,-7.80288,55922.28409,0
1007034027389,19.346,0.231,94.31143,-7.80351,55979.15790,0
1007034027389,19.890,0.308,94.31109,-7.80290,55979.16465,0
1007034027389,19.452,0.245,94.31105,-7.80288,55979.17136,0
1007034027389,19.918,0.314,94.31165,-7.80313,55979.17810,0
1007034027389,19.265,0.222,94.31114,-7.80309,56008.11160,0
1007034027389,19.934,0.314,94.31126,-7.80327,56008.12073,0
1007034027402,18.505,0.165,94.29133,-7.80417,54830.27443,0
1007034027402,18.341,0.153,94.29145,-7.80406,54830.27983,0
1007034027402,18.261,0.148,94.29135,-7.80398,54830.28523,0
1007034027402,18.405,0.158,94.29140,-7.80396,54830.29053,0
1007034027402,18.476,0.163,94.29136,-7.80417,54830.29593,0
1007034027402,18.581,0.191,94.29153,-7.80411,54527.21398,0
1007034027402,18.842,0.219,94.29073,-7.80401,54527.22118,0
1007034027402,18.415,0.172,94.29142,-7.80435,54527.22838,0
1007034027402,18.170,0.160,94.29126,-7.80379,54527.23557,0
1007034027402,18.228,0.161,94.29132,-7.80404,54794.44231,0
1007034027402,18.330,0.180,94.29183,-7.80412,54794.44623,0
1007034027402,18.431,0.190,94.29146,-7.80396,54794.45014,0
1007034027402,18.486,0.193,94.29142,-7.80426,54794.45407,0
1007034027402,18.572,0.193,94.29077,-7.80407,54794.45801,0
1007034027402,18.633,0.161,94.29138,-7.80418,55157.43709,0
1007034027402,18.379,0.144,94.29163,-7.80411,55157.44256,0
1007034027402,18.533,0.154,94.29142,-7.80412,55157.44802,0
1007034027402,18.624,0.165,94.29128,-7.80424,55157.45356,0
1007034027402,18.384,0.145,94.29149,-7.80406,55157.45913,0
1007034027402,18.498,0.157,94.29161,-7.80408,55517.32235,0
1007034027402,18.665,0.169,94.29153,-7.80425,55517.33275,0
1007034027402,18.566,0.162,94.29147,-7.80391,55517.33797,0
1007034027402,18.512,0.155,94.29120,-7.80392,55599.19135,0
1007034027402,18.611,0.163,94.29129,-7.80407,55599.19764,0
1007034027402,18.356,0.145,94.29126,-7.80405,55599.20394,0
1007034027402,18.479,0.153,94.29142,-7.80426,55599.21019,0
1007034027402,18.552,0.155,94.29140,-7.80395,55889.40125,0
1007034027402,18.215,0.134,94.29135,-7.80422,55889.40906,0
1007034027402,18.381,0.144,94.29128,-7.80401,55889.41701,0
1007034027402,18.386,0.144,94.29154,-7.80419,55889.42493,0
1007034027402,18.724,0.169,94.29134,-7.80418,55922.27177,0
1007034027402,18.737,0.170,94.29125,-7.80415,55922.27788,0
1007034027402,18.666,0.165,94.29153,-7.80410,55922.28409,0
1007034027402,18.561,0.157,94.29131,-7.80411,55922.29031,0
1007034027402,18.505,0.155,94.29147,-7.80410,55979.15790,0
1007034027402,18.589,0.161,94.29141,-7.80414,55979.16465,0
1007034027402,18.636,0.165,94.29125,-7.80404,55979.17136,0
1007034027402,18.942,0.191,94.29063,-7.80375,55979.17810,0
1007034027402,19.237,0.220,94.29204,-7.80444,55979.17810,1
1007034027402,18.840,0.180,94.29040,-7.80398,56008.11160,0
1007034027402,18.973,0.192,94.29214,-7.80435,56008.11160,1
1007034027402,18.459,0.152,94.29131,-7.80410,56008.12073,0
1007034027402,18.918,0.187,94.29154,-7.80423,56008.12979,0
1007034027402,18.545,0.158,94.29149,-7.80422,56008.13888,0
1007034027404,12.007,0.051,94.32356,-7.82659,54830.27443,0
1007034027404,12.000,0.051,94.32354,-7.82658,54830.27983,0
1007034027404,12.014,0.051,94.32356,-7.82657,54830.28523,0
1007034027404,11.986,0.051,94.32356,-7.82659,54830.29053,0
1007034027404,12.045,0.051,94.32356,-7.82656,54830.29593,0
1007034027404,11.802,0.051,94.32353,-7.82654,54527.21398,0
1007034027404,11.712,0.051,94.32357,-7.82658,54527.22118,0
1007034027404,11.907,0.051,94.32352,-7.82656,54527.22838,0
1007034027404,11.813,0.051,94.32355,-7.82654,54527.23557,0
1007034027404,11.959,0.051,94.32354,-7.82658,54794.44231,0
1007034027404,11.805,0.051,94.32352,-7.82658,54794.44623,0
1007034027404,11.882,0.052,94.32353,-7.82657,54794.45014,0
1007034027404,11.840,0.051,94.32351,-7.82658,54794.45407,0
1007034027404,11.893,0.051,94.32354,-7.82659,54794.45801,0
1007034027404,12.156,0.051,94.32357,-7.82657,55157.43709,0
1007034027404,12.160,0.051,94.32358,-7.82657,55157.44256,0
1007034027404,12.198,0.051,94.32356,-7.82660,55157.44802,0
1007034027404,12.128,0.051,94.32354,-7.82661,55157.45356,0
1007034027404,12.146,0.051,94.32357,-7.82658,55157.45913,0
1007034027404,11.956,0.051,94.32359,-7.82664,55517.32235,0
1007034027404,12.099,0.051,94.32356,-7.82659,55517.33275,0
1007034027404,12.071,0.051,94.32355,-7.82664,55517.33797,0
1007034027404,12.075,0.051,94.32360,-7.82660,55599.19135,0
1007034027404,12.127,0.051,94.32358,-7.82664,55599.19764,0
1007034027404,12.034,0.051,94.32356,-7.82662,55599.20394,0
1007034027404,12.136,0.051,94.32356,-7.82661,55599.21019,0
1007034027404,12.127,0.051,94.32356,-7.82658,55889.40125,0
1007034027404,12.071,0.051,94.32351,-7.82658,55889.40906,0
1007034027404,12.106,0.051,94.32353,-7.82655,55889.41701,0
1007034027404,12.102,0.051,94.32354,-7.82656,55889.42493,0
1007034027404,12.058,0.051,94.32353,-7.82661,55922.27177,0
1007034027404,12.000,0.051,94.32361,-7.82661,55922.27788,0
1007034027404,12.050,0.051,94.32360,-7.82660,55922.28409,0
1007034027404,12.061,0.051,94.32359,-7.82660,55922.29031,0
1007034027404,12.054,0.051,94.32352,-7.82659,55979.15790,0
1007034027404,12.060,0.051,94.32357,-7.82658,55979.16465,0
1007034027404,12.077,0.051,94.32360,-7.82658,55979.17136,0
1007034027404,12.034,0.051,94.32360,-7.82659,55979.17810,0
1007034027404,12.112,0.051,94.32358,-7.82661,56008.11160,0
1007034027404,12.114,0.051,94.32353,-7.82661,56008.12073,0
1007034027404,12.077,0.051,94.32360,-7.82659,56008.12979,0
1007034027404,12.059,0.051,94.32353,-7.82658,56008.13888,0
1007034027405,19.676,0.296,94.34972,-7.80246,54830.27983,0
1007034027405,19.881,0.299,94.34951,-7.80215,55157.43709,0
1007034027405,19.670,0.267,94.34993,-7.80195,55157.44256,0
1007034027405,19.189,0.210,94.34986,-7.80220,55157.44802,0
1007034027405,19.945,0.310,94.34950,-7.80254,55157.45913,0
1007034027405,20.314,0.396,94.35006,-7.80198,55517.33275,0
1007034027405,20.157,0.357,94.34964,-7.80184,55599.19764,0
1007034027405,20.304,0.385,94.34977,-7.80205,55599.20394,0
1007034027405,19.881,0.306,94.34995,-7.80213,55599.21019,0
1007034027405,20.092,0.336,94.34982,-7.80223,55889.40125,0
1007034027405,20.153,0.350,94.34967,-7.80219,55922.28409,0
1007034027405,19.840,0.295,94.34932,-7.80234,55922.29031,0
1007034027405,19.686,0.276,94.34987,-7.80206,55979.16465,0
1007034027405,19.321,0.228,94.34943,-7.80235,56008.12073,0
1007034027446,16.917,0.091,94.33278,-7.80869,54830.27443,0
1007034027446,16.973,0.092,94.33271,-7.80860,54830.27983,0
1007034027446,16.907,0.091,94.33277,-7.80870,54830.28523,0
1007034027446,16.983,0.093,94.33272,-7.80864,54830.29053,0
1007034027446,16.930,0.091,94.33277,-7.80862,54830.29593,0
1007034027446,16.929,0.098,94.33274,-7.80853,54527.21398,0
1007034027446,17.166,0.107,94.33263,-7.80862,54527.22118,0
1007034027446,17.045,0.100,94.33263,-7.80859,54527.22838,0
1007034027446,17.094,0.104,94.33280,-7.80871,54527.23557,0
1007034027446,17.061,0.102,94.33279,-7.80867,54794.44231,0
1007034027446,16.882,0.100,94.33271,-7.80880,54794.44623,0
1007034027446,17.114,0.109,94.33283,-7.80871,54794.45014,0
1007034027446,16.943,0.102,94.33271,-7.80867,54794.45407,0
1007034027446,16.956,0.100,94.33271,-7.80864,54794.45801,0
1007034027446,17.010,0.088,94.33274,-7.80865,55157.43709,0
1007034027446,17.055,0.090,94.33282,-7.80868,55157.44256,0
1007034027446,17.023,0.089,94.33279,-7.80876,55157.44802,0
1007034027446,17.011,0.090,94.33275,-7.80877,55157.45356,0
1007034027446,16.987,0.088,94.33274,-7.80864,55157.45913,0
1007034027446,16.993,0.090,94.33279,-7.80871,55517.32235,0
1007034027446,17.014,0.091,94.33272,-7.80857,55517.33275,0
1007034027446,16.928,0.088,94.33271,-7.80864,55517.33797,0
1007034027446,16.897,0.087,94.33287,-7.80883,55599.19135,0
1007034027446,18.503,0.155,94.33192,-7.80721,55599.19764,0
1007034027446,17.218,0.096,94.33305,-7.80921,55599.19764,1
1007034027446,18.322,0.143,94.33212,-7.80716,55599.20394,0
1007034027446,17.342,0.099,94.33307,-7.80918,55599.20394,1
1007034027446,17.035,0.090,94.33272,-7.80872,55599.21019,0
1007034027446,16.984,0.088,94.33274,-7.80872,55889.40125,0
1007034027446,17.030,0.089,94.33268,-7.80867,55889.40906,0
1007034027446,16.876,0.085,94.33287,-7.80871,55889.41701,0
1007034027446,17.101,0.091,94.33277,-7.80876,55889.42493,0
1007034027446,16.953,0.087,94.33283,-7.80865,55922.27177,0
1007034027446,17.091,0.091,94.33273,-7.80872,55922.27788,0
1007034027446,16.935,0.087,94.33269,-7.80879,55922.28409,0
1007034027446,17.012,0.089,94.33276,-7.80868,55922.29031,0
1007034027446,17.059,0.091,94.33269,-7.80874,55979.15790,0
1007034027446,16.912,0.087,94.33272,-7.80877,55979.16465,0
1007034027446,17.060,0.091,94.33262,-7.80869,55979.17136,0
1007034027446,16.955,0.088,94.33266,-7.80871,55979.17810,0
1007034027446,16.964,0.088,94.33268,-7.80870,56008.11160,0
1007034027446,17.010,0.089,94.33264,-7.80871,56008.12073,0
1007034027446,17.010,0.090,94.33268,-7.80871,56008.12979,0
1007034027446,17.057,0.091,94.33272,-7.80862,56008.13888,0
1007034027453,11.369,0.051,94.26842,-7.82940,54830.27443,0
1007034027453,11.462,0.051,94.26845,-7.82952,54830.29053,0
1007034027453,11.390,0.051,94.26849,-7.82966,54830.29593,0
1007034027453,11.069,0.051,94.26860,-7.82940,54527.23557,0
1007034027453,12.127,0.052,94.26788,-7.82697,54794.44623,0
1007034027453,12.444,0.051,94.26868,-7.82943,55157.45356,0
1007034027453,11.890,0.051,94.26873,-7.82943,55157.45913,0
1007034027453,11.994,0.051,94.26898,-7.82940,55922.27177,0
1007034027453,11.580,0.051,94.26886,-7.82962,55922.27788,0
1007034027453,11.586,0.051,94.26885,-7.82969,55922.29031,0
1007034027453,11.879,0.051,94.26881,-7.82936,56008.12073,0
1007034027453,11.402,0.050,94.26887,-7.82943,56008.13888,0
1007034027457,19.316,0.245,94.33840,-7.80004,54830.27443,0
1007034027457,19.418,0.258,94.33833,-7.79979,54830.27983,0
1007034027457,19.305,0.243,94.33828,-7.79986,54830.28523,0
1007034027457,19.556,0.278,94.33809,-7.79992,54830.29053,0
1007034027457,18.991,0.208,94.33840,-7.79982,54830.29593,0
1007034027457,19.434,0.293,94.33818,-7.79989,54794.44231,0
1007034027457,19.504,0.312,94.33801,-7.80016,54794.45801,0
1007034027457,19.820,0.289,94.33826,-7.79974,55157.43709,0
1007034027457,19.719,0.274,94.33832,-7.79999,55157.44256,0
1007034027457,19.668,0.268,94.33812,-7.79980,55157.44802,0
1007034027457,19.203,0.218,94.33837,-7.79989,55157.45356,0
1007034027457,19.155,0.206,94.33818,-7.79968,55157.45913,0
1007034027457,19.303,0.226,94.33834,-7.79957,55599.19135,0
1007034027457,19.310,0.228,94.33826,-7.79960,55599.19764,0
1007034027457,19.215,0.216,94.33853,-7.79989,55599.20394,0
1007034027457,18.935,0.189,94.33813,-7.79966,55599.21019,0
1007034027457,19.574,0.254,94.33812,-7.80014,55889.40125,0
1007034027457,19.339,0.224,94.33841,-7.79991,55889.40906,0
1007034027457,19.301,0.221,94.33861,-7.80000,55889.41701,0
1007034027457,19.302,0.221,94.33817,-7.79991,55889.42493,0
1007034027457,19.482,0.244,94.33802,-7.79984,55922.27177,0
1007034027457,19.857,0.298,94.33811,-7.79989,55922.27788,0
1007034027457,19.314,0.224,94.33820,-7.79981,55922.28409,0
1007034027457,19.473,0.243,94.33817,-7.80012,55922.29031,0
1007034027457,19.528,0.254,94.33845,-7.79973,55979.15790,0
1007034027457,19.052,0.200,94.33837,-7.79997,55979.16465,0
1007034027457,19.285,0.225,94.33823,-7.79972,55979.17136,0
1007034027457,19.348,0.233,94.33832,-7.79964,55979.17810,0
1007034027457,19.113,0.206,94.33764,-7.79992,56008.11160,0
1007034027457,19.148,0.209,94.33853,-7.79995,56008.12073,0
1007034027457,19.040,0.198,94.33849,-7.79987,56008.13888,0
1007034027470,10.703,0.050,94.26378,-7.82901,54830.27443,0
1007034027470,10.698,0.050,94.26392,-7.82836,54830.27983,0
1007034027470,10.375,0.050,94.26374,-7.82936,54830.28523,0
1007034027470,10.299,0.050,94.26387,-7.82940,54830.29053,0
1007034027470,10.258,0.050,94.26378,-7.82911,54830.29593,0
1007034027470,10.737,0.050,94.26389,-7.82856,54527.21398,0
1007034027470,10.066,0.050,94.26394,-7.82828,54527.22118,0
1007034027470,11.093,0.051,94.26385,-7.82884,54527.23557,0
1007034027470,10.431,0.050,94.26389,-7.82887,54794.44231,0
1007034027470, 9.981,0.050,94.26390,-7.82838,54794.44623,0
1007034027470,11.349,0.051,94.26384,-7.82880,54794.45014,0
1007034027470,10.139,0.050,94.26379,-7.82899,54794.45407,0
1007034027470,11.919,0.052,94.26449,-7.82620,54794.45407,1
1007034027470,10.975,0.051,94.26359,-7.82854,54794.45801,0
1007034027470,11.432,0.050,94.26360,-7.82906,55157.43709,0
1007034027470,13.151,0.052,94.26429,-7.82628,55157.43709,1
1007034027470,11.402,0.050,94.26360,-7.82912,55157.44256,0
1007034027470,13.095,0.052,94.26430,-7.82634,55157.44256,1
1007034027470,10.906,0.050,94.26380,-7.82931,55157.44802,0
1007034027470,11.117,0.050,94.26377,-7.82911,55157.45356,0
1007034027470,13.202,0.053,94.26447,-7.82528,55157.45356,1
1007034027470,11.600,0.051,94.26356,-7.82921,55157.45913,0
1007034027470,13.447,0.053,94.26426,-7.82644,55157.45913,1
1007034027470,11.519,0.051,94.26316,-7.82907,55517.32235,0
1007034027470,12.247,0.051,94.26341,-7.82882,55517.33275,0
1007034027470,12.322,0.051,94.26333,-7.82894,55517.33797,0
1007034027470,11.691,0.051,94.26352,-7.82921,55599.19764,0
1007034027470,13.053,0.052,94.26422,-7.82643,55599.19764,1
1007034027470,11.283,0.050,94.26351,-7.82877,55599.21019,0
1007034027470,10.950,0.050,94.26368,-7.82877,55889.40125,0
1007034027470,10.679,0.050,94.26358,-7.82897,55889.40906,0
1007034027470,10.918,0.050,94.26361,-7.82857,55889.41701,0
1007034027470,10.678,0.050,94.26360,-7.82948,55889.42493,0
1007034027470,10.625,0.050,94.26353,-7.82915,55922.27788,0
1007034027470,12.414,0.051,94.26421,-7.82565,55922.27788,1
1007034027470,10.752,0.050,94.26357,-7.82930,55922.28409,0
1007034027470,10.622,0.050,94.26348,-7.82939,55979.15790,0
1007034027470,10.914,0.050,94.26374,-7.82839,55979.16465,0
1007034027470,11.222,0.050,94.26366,-7.82864,55979.17136,0
1007034027470,10.986,0.050,94.26367,-7.82862,55979.17810,0
1007034027470,10.648,0.050,94.26371,-7.82917,56008.12979,0
1007034027470,10.584,0.050,94.26376,-7.82854,56008.13888,0
1007034027508,19.944,0.342,94.28219,-7.79781,54830.27983,0
1007034027508,20.605,0.497,94.28143,-7.79824,54830.28523,0
1007034027508,19.951,0.389,94.28229,-7.79814,54794.44231,0
1007034027508,19.861,0.379,94.28200,-7.79810,54794.45801,0
1007034027508,20.605,0.448,94.28223,-7.79801,55157.44802,0
1007034027508,19.716,0.274,94.28177,-7.79822,55157.45913,0
1007034027508,20.688,0.480,94.28223,-7.79788,55599.19135,0
1007034027508,19.266,0.223,94.28192,-7.79786,55599.19764,0
1007034027508,20.761,0.501,94.28185,-7.79778,55599.21019,0
1007034027508,19.820,0.290,94.28211,-7.79805,55889.40125,0
1007034027508,19.962,0.320,94.28210,-7.79799,55979.15790,0
1007034027508,19.696,0.277,94.28170,-7.79842,56008.12073,0
1007034027508,19.830,0.298,94.28167,-7.79812,56008.12979,0
1007034027574,18.708,0.182,94.25554,-7.81718,54830.27443,0
1007034027574,16.945,0.092,94.25546,-7.81706,54830.27983,0
1007034027574,18.365,0.156,94.25576,-7.81701,54830.29053,0
1007034027574,17.979,0.132,94.25534,-7.81679,54830.29593,0
1007034027574,17.888,0.140,94.25569,-7.81692,54527.21398,0
1007034027574,18.555,0.183,94.25539,-7.81715,54527.22838,0
1007034027574,18.691,0.204,94.25564,-7.81695,54527.23557,0
1007034027574,18.628,0.194,94.25558,-7.81720,54794.44231,0
1007034027574,18.694,0.214,94.25581,-7.81692,54794.44623,0
1007034027574,18.702,0.216,94.25542,-7.81689,54794.45014,0
1007034027574,18.121,0.163,94.25521,-7.81741,54794.45407,0
1007034027574,16.143,0.072,94.25569,-7.81717,55157.44256,0
1007034027574,17.932,0.121,94.25558,-7.81683,55157.44802,0
1007034027574,18.856,0.184,94.25532,-7.81714,55157.45356,0
1007034027574,16.122,0.071,94.25599,-7.81726,55157.45913,0
1007034027574,18.590,0.164,94.25522,-7.81703,55517.32235,0
1007034027574,18.437,0.153,94.25573,-7.81681,55517.33275,0
1007034027574,16.752,0.083,94.25584,-7.81704,55599.19135,0
1007034027574,16.298,0.075,94.25552,-7.81730,55599.20394,0
1007034027574,18.001,0.123,94.25547,-7.81716,55889.42493,0
1007034027574,17.431,0.101,94.25575,-7.81710,55922.27177,0
1007034027574,17.287,0.097,94.25562,-7.81696,55922.28409,0
1007034027574,17.151,0.093,94.25556,-7.81690,55922.29031,0
1007034027574,17.590,0.108,94.25541,-7.81647,55979.16465,0
1007034027574,17.261,0.097,94.25569,-7.81713,55979.17136,0
1007034027574,16.617,0.081,94.25575,-7.81662,55979.17810,0
1007034027574,16.460,0.077,94.25593,-7.81717,56008.12979,0
1007034027574,16.249,0.074,94.25545,-7.81741,56008.13888,0
1007034027597,19.497,0.269,94.30147,-7.79638,54830.27983,0
1007034027597,19.343,0.248,94.30075,-7.79652,54830.28523,0
1007034027597,19.645,0.292,94.30111,-7.79643,54830.29053,0
1007034027597,19.492,0.269,94.30121,-7.79642,54830.29593,0
1007034027597,20.011,0.402,94.30083,-7.79666,54794.44231,0
1007034027597,19.198,0.279,94.30147,-7.79638,54794.45014,0
1007034027597,19.481,0.322,94.30133,-7.79625,54794.45407,0
1007034027597,19.977,0.315,94.30108,-7.79634,55157.43709,0
1007034027597,19.939,0.308,94.30113,-7.79640,55157.44256,0
1007034027597,19.936,0.309,94.30121,-7.79660,55157.44802,0
1007034027597,19.773,0.293,94.30110,-7.79648,55157.45356,0
1007034027597,19.381,0.231,94.30109,-7.79620,55157.45913,0
1007034027597,19.259,0.221,94.30108,-7.79648,55599.19135,0
1007034027597,19.766,0.289,94.30111,-7.79633,55599.19764,0
1007034027597,19.269,0.221,94.30155,-7.79642,55599.20394,0
1007034027597,20.031,0.332,94.30154,-7.79636,55599.21019,0
1007034027597,20.087,0.335,94.30120,-7.79654,55889.40125,0
1007034027597,19.451,0.238,94.30105,-7.79672,55889.40906,0
1007034027597,19.463,0.240,94.30101,-7.79655,55889.42493,0
1007034027597,19.926,0.309,94.30092,-7.79662,55922.27788,0
1007034027597,19.661,0.268,94.30126,-7.79623,55922.28409,0
1007034027597,19.620,0.262,94.30088,-7.79632,55922.29031,0
1007034027597,19.512,0.252,94.30107,-7.79645,55979.16465,0
1007034027597,19.843,0.299,94.30089,-7.79665,56008.11160,0
1007034027597,19.742,0.283,94.30104,-7.79658,56008.12073,0
1007034027597,20.137,0.352,94.30114,-7.79650,56008.12979,0
1007034027597,19.653,0.271,94.30089,-7.79655,56008.13888,0
1007034027600,19.268,0.239,94.27870,-7.79627,54830.27443,0
1007034027600,19.906,0.335,94.27863,-7.79635,54830.27983,0
1007034027600,19.130,0.223,94.27848,-7.79632,54830.28523,0
1007034027600,19.624,0.288,94.27847,-7.79606,54830.29053,0
1007034027600,19.267,0.239,94.27810,-7.79598,54830.29593,0
1007034027600,18.783,0.204,94.27818,-7.79600,54527.22838,0
1007034027600,19.291,0.290,94.27843,-7.79624,54794.45407,0
1007034027600,19.266,0.217,94.27831,-7.79620,55157.43709,0
1007034027600,19.484,0.243,94.27870,-7.79622,55157.44256,0
1007034027600,19.033,0.194,94.27844,-7.79621,55157.44802,0
